Poste,Date,Timestamp,Categorie,Plaque
E10,2025-06-03,08:10:29,VL,FA-320-WQ
E10,2025-06-03,08:10:36,VL,EG-557-JA
E10,2025-06-03,08:10:40,INCONNU,EL-454-DH
E10,2025-06-03,08:10:44,VL,GJ-196-CY
E10,2025-06-03,08:10:46,VL,GS-518-FB
E10,2025-06-03,08:10:49,VL,DL-686-AD
E10,2025-06-03,08:10:51,VL,GX-134-EB
E10,2025-06-03,08:11:14,VL,GP-260-PC
E10,2025-06-03,08:11:22,VL,DF-302-LR
E10,2025-06-03,08:11:35,VL,DE-165-RC
E10,2025-06-03,08:11:36,VL,LJ-670-TL
E10,2025-06-03,08:11:43,VL,GS-754-KL
E10,2025-06-03,08:11:45,VL,EM-143-RM
E10,2025-06-03,08:11:49,VL,GK-529-EH
E10,2025-06-03,08:11:50,VL,ET-211-AY
E10,2025-06-03,08:11:56,VL,AF-721-CP
E10,2025-06-03,08:11:59,VL,AW-164-WC
E10,2025-06-03,08:12:36,VL,GD-719-HW
E10,2025-06-03,08:12:39,INCONNU,FH-206-GE
E10,2025-06-03,08:12:41,VL,GL-674-BW
E10,2025-06-03,08:12:45,VL,BY-218-PJ
E10,2025-06-03,08:12:46,VL,EJ-998-QS
E10,2025-06-03,08:12:48,VL,CC-291-GM
E10,2025-06-03,08:12:50,INCONNU,DS-257-NL
E10,2025-06-03,08:12:54,INCONNU,EH-485-QS
E10,2025-06-03,08:12:57,BUS,DH-163-LH
E10,2025-06-03,08:13:00,VL,CK-212-BJ
E10,2025-06-03,08:13:02,VL,GL-713-FJ
E10,2025-06-03,08:13:04,VL,FV-593-DC
E10,2025-06-03,08:13:08,VL,EK-734-AV
E10,2025-06-03,08:13:13,VL,GP-816-PY
E10,2025-06-03,08:13:14,VL,EP-242-DV
E10,2025-06-03,08:13:23,BUS,FL-345-DX
E10,2025-06-03,08:13:47,VL,FM-709-CJ
E10,2025-06-03,08:13:49,VL,EY-335-RR
E10,2025-06-03,08:13:52,VL,AK-917-SL
E10,2025-06-03,08:14:00,VL,EX-677-XF
E10,2025-06-03,08:14:06,VL,CX-425-NQ
E10,2025-06-03,08:14:08,VL,EZ-814-NW
E10,2025-06-03,08:14:11,VL,AH-100-MD
E10,2025-06-03,08:14:13,VL,DT-344-QZ
E10,2025-06-03,08:14:15,VL,FM-722-MD
E10,2025-06-03,08:14:24,VL,GW-481-BC
E10,2025-06-03,08:14:28,VL,FF-868-PB
E10,2025-06-03,08:14:31,VL,FV-803-BV
E10,2025-06-03,08:14:32,VL,CAM1BV*
E10,2025-06-03,08:14:33,VL,GP-168-AT
E10,2025-06-03,08:14:36,VL,ES-584-GF
E10,2025-06-03,08:14:38,VL,GQ-353-GX
E10,2025-06-03,08:15:03,VL,EX-153-NX
E10,2025-06-03,08:15:25,VL,GS-244-CJ
E10,2025-06-03,08:15:33,PL,FL-673-VZ
E10,2025-06-03,08:15:36,VL,GK-147-CV
E10,2025-06-03,08:15:38,PL,GR-018-EM
E10,2025-06-03,08:15:39,VL,DV-240-YL
E10,2025-06-03,08:15:43,VL,GR-610-FR
E10,2025-06-03,08:15:44,VL,EJ-083-SG
E10,2025-06-03,08:15:46,VL,BM-378-BY
E10,2025-06-03,08:15:48,VL,GE-597-KQ
E10,2025-06-03,08:15:51,VL,ER-200-JP
E10,2025-06-03,08:15:53,VL,AR-444-QL
E10,2025-06-03,08:15:55,VL,DG-639-XQ
E10,2025-06-03,08:15:59,PL,CD-197-EL
E10,2025-06-03,08:16:00,VL,EF-958-VW
E10,2025-06-03,08:16:33,VL,HC-408-AQ
E10,2025-06-03,08:16:44,BUS,CJ-326-QC
E10,2025-06-03,08:16:48,VL,D996MB*
E10,2025-06-03,08:16:52,INCONNU,GK-125-FK
E10,2025-06-03,08:16:54,VL,DY-349-RW
E10,2025-06-03,08:16:57,VL,GB-017-KF
E10,2025-06-03,08:17:01,VL,EZ-721-KF
E10,2025-06-03,08:17:02,VL,YD-460-HA
E10,2025-06-03,08:17:04,VL,EV-366-LX
E10,2025-06-03,08:17:06,VL,CQ-257-TN
E10,2025-06-03,08:17:08,VL,HC-834-TZ
E10,2025-06-03,08:17:09,VL,GS-794-AH
E10,2025-06-03,08:17:10,VL,DG-765-VL
E10,2025-06-03,08:17:12,VL,BS-023-LH
E10,2025-06-03,08:17:14,PL,FL-862-KT
E10,2025-06-03,08:17:15,BUS,FB-571-DK
E10,2025-06-03,08:17:17,VL,EQ-574-GP
E10,2025-06-03,08:17:52,VL,CQ-356-PN
E10,2025-06-03,08:17:54,VL,ES-464-SA
E10,2025-06-03,08:18:07,INCONNU,FH-860-WC
E10,2025-06-03,08:18:11,VL,FZ-665-JY
E10,2025-06-03,08:18:12,VL,GB-864-EH
E10,2025-06-03,08:18:15,VL,CV-572-VR
E10,2025-06-03,08:18:18,VL,GQ-452-FR
E10,2025-06-03,08:18:20,VL,ET-119-LV
E10,2025-06-03,08:18:22,VL,EM-500-FR
E10,2025-06-03,08:18:24,VL,CL-675-AT
E10,2025-06-03,08:18:28,VL,BD-740-YC
E10,2025-06-03,08:18:30,VL,DA-601-FF
E10,2025-06-03,08:19:08,VL,EQ-139-PP
E10,2025-06-03,08:19:19,VL,EJ-492-TA
E10,2025-06-03,08:19:25,VL,FB-221-FX
E10,2025-06-03,08:19:34,VL,AX-839-QA
E10,2025-06-03,08:19:49,VL,DD-985-NA
E10,2025-06-03,08:20:24,VL,ET-212-ZL
E10,2025-06-03,08:20:33,VL,DD-048-BB
E10,2025-06-03,08:20:45,VL,CC-259-MD
E10,2025-06-03,08:20:46,VL,DE-790-VR
E10,2025-06-03,08:20:49,VL,FT-856-GF
E10,2025-06-03,08:20:52,INCONNU,FN-728-QN
E10,2025-06-03,08:21:01,VL,GW-890-QT
E10,2025-06-03,08:21:03,VL,FY-951-MY
E10,2025-06-03,08:21:06,VL,EE-602-RD
E10,2025-06-03,08:21:09,VL,DR-350-AH
E10,2025-06-03,08:21:11,INCONNU,GG-457-CK
E10,2025-06-03,08:21:15,VL,FS-147-PG
E10,2025-06-03,08:21:38,BUS,HC115**
E10,2025-06-03,08:21:52,VL,GP-981-SL
E10,2025-06-03,08:21:59,VL,DR-353-FK
E10,2025-06-03,08:22:00,VL,EP-341-GW
E10,2025-06-03,08:22:03,VL,AS-050-JA
E10,2025-06-03,08:22:05,VL,EF-319-SJ
E10,2025-06-03,08:22:06,VL,GH-974-AW
E10,2025-06-03,08:22:08,VL,GN-514-NB
E10,2025-06-03,08:22:12,VL,BD-276-DB
E10,2025-06-03,08:22:13,VL,GF-778-MJ
E10,2025-06-03,08:23:00,VL,ER-039-TR
E10,2025-06-03,08:23:05,VL,EL-723-NG
E10,2025-06-03,08:23:23,PL,FZ284**
E10,2025-06-03,08:23:24,PL,FC-973-BS
E10,2025-06-03,08:23:25,PL,CAM1S**
E10,2025-06-03,08:23:26,VL,FG-882-GS
E10,2025-06-03,08:23:28,VL,BF-565-KZ
E10,2025-06-03,08:23:29,PL,GN-698-XK
E10,2025-06-03,08:24:12,PL,HA-178-NB
E10,2025-06-03,08:24:15,VL,GW-649-VM
E10,2025-06-03,08:24:21,VL,FC-501-XY
E10,2025-06-03,08:24:22,VL,GR-625-BA
E10,2025-06-03,08:24:25,VL,EY-469-ZG
E10,2025-06-03,08:24:27,VL,FY-740-AF
E10,2025-06-03,08:24:30,VL,AZ-981-GY
E10,2025-06-03,08:24:38,VL,CT-604-QG
E10,2025-06-03,08:24:56,PL,FF-598-YX
E10,2025-06-03,08:24:57,MOTO,ONAL8**
E10,2025-06-03,08:25:33,VL,HD-318-QT
E10,2025-06-03,08:25:57,VL,FB-528-YR
E10,2025-06-03,08:25:59,VL,DR-626-GC
E10,2025-06-03,08:26:02,VL,EY-645-YL
E10,2025-06-03,08:26:06,VL,8980 WH 56
E10,2025-06-03,08:26:19,VL,AB-129-YP
E10,2025-06-03,08:26:22,VL,HC-004-VC
E10,2025-06-03,08:26:24,VL,EJ-476-YP
E10,2025-06-03,08:26:54,VL,AG-221-XZ
E10,2025-06-03,08:26:55,VL,EY-907-CT
E10,2025-06-03,08:27:12,VL,FZ-048-LN
E10,2025-06-03,08:27:14,VL,DJ-266-VM
E10,2025-06-03,08:27:15,VL,BW-934-QX
E10,2025-06-03,08:27:17,VL,FG-279-DK
E10,2025-06-03,08:27:25,VL,CJ-017-NV
E10,2025-06-03,08:27:27,VL,DQ-738-DD
E10,2025-06-03,08:27:29,VL,FY-647-WM
E10,2025-06-03,08:27:59,VL,EQ-667-XL
E10,2025-06-03,08:28:26,BUS,GZ-766-CB
E10,2025-06-03,08:28:27,VL,BA-825-RP
E10,2025-06-03,08:28:29,VL,CB-447-EP
E10,2025-06-03,08:28:31,VL,ER-690-RP
E10,2025-06-03,08:28:32,VL,BA-751-YK
E10,2025-06-03,08:28:33,VL,CT-429-NH
E10,2025-06-03,08:28:37,VL,FR-491-HX
E10,2025-06-03,08:28:40,VL,HC-370-SH
E10,2025-06-03,08:28:42,VL,HA-419-RN
E10,2025-06-03,08:28:49,VL,CK-048-YQ
E10,2025-06-03,08:28:53,VL,AV-363-NB
E10,2025-06-03,08:29:19,VL,AS-748-FQ
E10,2025-06-03,08:29:21,VL,AA-400-XR
E10,2025-06-03,08:29:23,VL,AC-310-TD
E10,2025-06-03,08:29:33,VL,FC-364-JK
E10,2025-06-03,08:29:34,VL,FD-782-BA
E10,2025-06-03,08:29:40,VL,EH-092-PA
E10,2025-06-03,08:29:45,PL,GQ-649-NY
E10,2025-06-03,08:30:00,INCONNU,FF-405-MW
E10,2025-06-03,08:30:02,VL,BP-097-NK
E10,2025-06-03,08:30:05,VL,AV-483-QK
E10,2025-06-03,08:30:07,VL,1203 YX 56
E10,2025-06-03,08:30:08,VL,EN-975-KQ
E10,2025-06-03,08:30:34,VL,CT-736-ND
E10,2025-06-03,08:30:38,VL,464 AET 20
E10,2025-06-03,08:30:40,VL,HA-538-VW
E10,2025-06-03,08:30:43,VL,AW-586-RM
E10,2025-06-03,08:30:47,VL,EH-692-WF
E10,2025-06-03,08:30:49,PL,632XL**
E10,2025-06-03,08:30:53,VL,DL-113-JE
E10,2025-06-03,08:30:56,PL,K697DA*
E10,2025-06-03,08:30:57,VL,EH-682-RZ
E10,2025-06-03,08:31:10,PL,GP-863-MX
E10,2025-06-03,08:31:15,VL,FF-598-PR
E10,2025-06-03,08:31:46,VL,FA-816-QA
E10,2025-06-03,08:31:55,VL,5075 YL 56
E10,2025-06-03,08:32:10,VL,GB-154-KX
E10,2025-06-03,08:32:13,VL,EK-500-DC
E10,2025-06-03,08:32:43,BUS,CX12NX*
E10,2025-06-03,08:33:09,VL,ED-874-YE
E10,2025-06-03,08:33:10,VL,CZ-709-YF
E10,2025-06-03,08:33:21,VL,ER-916-BD
E10,2025-06-03,08:33:23,VL,CN-213-QS
E10,2025-06-03,08:33:28,VL,GY-741-KH
E10,2025-06-03,08:33:30,VL,EC-795-VY
E10,2025-06-03,08:33:33,INCONNU,GP-612-AF
E10,2025-06-03,08:34:31,VL,DS-463-RS
E10,2025-06-03,08:34:41,INCONNU,AC-072-VY
E10,2025-06-03,08:34:44,VL,FF-453-PJ
E10,2025-06-03,08:34:46,VL,GB-706-HY
E10,2025-06-03,08:34:49,VL,AB-065-NT
E10,2025-06-03,08:34:52,VL,CQ-445-BH
E10,2025-06-03,08:34:54,VL,FB-107-TV
E10,2025-06-03,08:34:57,VL,GP-984-SJ
E10,2025-06-03,08:34:59,VL,FT-251-WM
E10,2025-06-03,08:35:01,VL,FZ-439-RM
E10,2025-06-03,08:35:06,VL,FB-588-ZJ
E10,2025-06-03,08:35:13,VL,GP-588-EG
E10,2025-06-03,08:35:51,VL,FL-187-BB
E10,2025-06-03,08:36:04,VL,672YD**
E10,2025-06-03,08:36:52,VL,CX-186-QR
E10,2025-06-03,08:36:59,VL,FE-178-BP
E10,2025-06-03,08:37:02,INCONNU,EN-735-CZ
E10,2025-06-03,08:37:10,VL,FL-907-ME
E10,2025-06-03,08:37:13,VL,EA-237-FK
E10,2025-06-03,08:37:14,VL,GL-534-LQ
E10,2025-06-03,08:37:17,VL,ES-258-GG
E10,2025-06-03,08:37:21,PL,FL-693-KF
E10,2025-06-03,08:37:24,VL,DX-552-YA
E10,2025-06-03,08:37:48,VL,BW-731-MA
E10,2025-06-03,08:37:51,VL,AJ-030-DB
E10,2025-06-03,08:37:55,INCONNU,GQ-130-MQ
E10,2025-06-03,08:37:59,VL,BH-941-TJ
E10,2025-06-03,08:38:01,VL,DP-360-HW
E10,2025-06-03,08:38:02,VL,BF-940-YA
E10,2025-06-03,08:38:15,INCONNU,EB-369-YQ
E10,2025-06-03,08:38:17,VL,ED-621-NP
E10,2025-06-03,08:38:19,INCONNU,FQ-981-LN
E10,2025-06-03,08:38:23,VL,GG-312-TL
E10,2025-06-03,08:38:24,VL,CB-549-HK
E10,2025-06-03,08:38:27,VL,EQ-942-NR
E10,2025-06-03,08:38:42,VL,ED-393-QZ
E10,2025-06-03,08:39:09,VL,FQ-217-YS
E10,2025-06-03,08:39:16,BUS,GA-139-XT
E10,2025-06-03,08:39:19,VL,GF-815-ET
E10,2025-06-03,08:39:20,VL,FG-003-JG
E10,2025-06-03,08:39:26,PL,AC-601-NC
E10,2025-06-03,08:39:27,VL,EJ-930-ZN
E10,2025-06-03,08:39:30,INCONNU,FM-464-RC
E10,2025-06-03,08:39:34,VL,GB-459-AS
E10,2025-06-03,08:39:35,VL,GE-523-XF
E10,2025-06-03,08:39:37,VL,GN-770-MY
E10,2025-06-03,08:39:43,VL,FL-193-XK
E10,2025-06-03,08:39:44,VL,DE-105-EN
E10,2025-06-03,08:39:47,VL,CF-022-VS
E10,2025-06-03,08:39:48,VL,GQ-804-HL
E10,2025-06-03,08:39:51,VL,GZ-661-NQ
E10,2025-06-03,08:40:33,VL,FL-885-MQ
E10,2025-06-03,08:40:34,BUS,GK-162-RF
E10,2025-06-03,08:40:37,VL,DG-334-VB
E10,2025-06-03,08:40:38,VL,DM-826-FH
E10,2025-06-03,08:40:41,INCONNU,FD-118-LR
E10,2025-06-03,08:40:43,VL,GA-736-TE
E10,2025-06-03,08:40:46,VL,AK-773-BL
E10,2025-06-03,08:40:50,VL,CM-453-MJ
E10,2025-06-03,08:40:52,VL,GL-789-GD
E10,2025-06-03,08:40:54,VL,FT-327-GT
E10,2025-06-03,08:40:56,VL,GH-918-PL
E10,2025-06-03,08:40:59,VL,EX-906-AJ
E10,2025-06-03,08:41:00,VL,BX-198-VY
E10,2025-06-03,08:41:38,VL,GQ-636-NY
E10,2025-06-03,08:41:39,VL,HA-711-HZ
E10,2025-06-03,08:41:41,VL,FQ-992-RF
E10,2025-06-03,08:41:44,VL,BD-662-ZK
E10,2025-06-03,08:41:53,VL,CJ-813-CK
E10,2025-06-03,08:41:55,VL,FV-101-JZ
E10,2025-06-03,08:42:01,VL,CP-825-NJ
E10,2025-06-03,08:42:02,VL,GX-132-QP
E10,2025-06-03,08:42:04,VL,GD-486-JY
E10,2025-06-03,08:42:06,VL,AT-878-QT
E10,2025-06-03,08:42:08,VL,HC-693-PJ
E10,2025-06-03,08:42:13,VL,DR-892-HN
E10,2025-06-03,08:42:47,VL,DK-650-ZE
E10,2025-06-03,08:42:51,VL,AA-703-TJ
E10,2025-06-03,08:42:54,VL,FD-004-DA
E10,2025-06-03,08:43:05,VL,FK-153-GC
E10,2025-06-03,08:43:10,VL,GQ-686-YY
E10,2025-06-03,08:43:11,VL,EE-033-LD
E10,2025-06-03,08:43:17,VL,EY-787-VA
E10,2025-06-03,08:43:42,VL,FE-674-VF
E10,2025-06-03,08:43:54,VL,BA-561-SK
E10,2025-06-03,08:44:10,PL,AB-933-NK
E10,2025-06-03,08:44:12,VL,FY-651-QJ
E10,2025-06-03,08:44:17,VL,EG-443-GH
E10,2025-06-03,08:44:19,VL,GA-085-VB
E10,2025-06-03,08:44:27,VL,AA-682-AG
E10,2025-06-03,08:44:28,VL,GR-215-YN
E10,2025-06-03,08:44:36,VL,CY-215-YX
E10,2025-06-03,08:45:08,VL,BZ-517-CN
E10,2025-06-03,08:45:09,VL,DS-593-LX
E10,2025-06-03,08:45:13,VL,CV-624-BX
E10,2025-06-03,08:45:15,VL,GC-092-AM
E10,2025-06-03,08:45:16,VL,GZ-547-GK
E10,2025-06-03,08:45:30,VL,BN-802-BE
E10,2025-06-03,08:45:32,VL,GA-471-MD
E10,2025-06-03,08:45:38,VL,HC-477-MJ
E10,2025-06-03,08:45:40,VL,AK-654-ST
E10,2025-06-03,08:45:42,VL,EV-021-WT
E10,2025-06-03,08:45:44,INCONNU,DQ-988-EH
E10,2025-06-03,08:46:34,VL,CG-529-WY
E10,2025-06-03,08:46:36,VL,DE-608-YT
E10,2025-06-03,08:46:38,VL,CM-403-JT
E10,2025-06-03,08:46:42,VL,BQ-813-NM
E10,2025-06-03,08:46:45,VL,L314FC*
E10,2025-06-03,08:46:47,VL,GA-474-BW
E10,2025-06-03,08:46:57,VL,FD-723-AT
E10,2025-06-03,08:46:58,INCONNU,EX-484-XF
E10,2025-06-03,08:47:05,VL,AG-917-XP
E10,2025-06-03,08:47:34,VL,ET-103-JA
E10,2025-06-03,08:47:39,VL,DT-568-MQ
E10,2025-06-03,08:47:42,VL,FT-170-MP
E10,2025-06-03,08:47:49,VL,AF-179-NX
E10,2025-06-03,08:47:51,VL,FS-460-LZ
E10,2025-06-03,08:47:54,VL,CM-321-HL
E10,2025-06-03,08:47:59,VL,GP-500-BX
E10,2025-06-03,08:48:01,VL,AA-072-AS
E10,2025-06-03,08:48:02,VL,CW-031-SR
E10,2025-06-03,08:48:04,VL,EZ-532-QY
E10,2025-06-03,08:48:07,VL,BE-273-WL
E10,2025-06-03,08:48:17,VL,BY-420-RV
E10,2025-06-03,08:49:09,VL,CE-554-DH
E10,2025-06-03,08:49:13,VL,DG-877-RY
E10,2025-06-03,08:49:15,VL,BM-089-TV
E10,2025-06-03,08:49:18,VL,FM-506-VL
E10,2025-06-03,08:49:22,VL,DV-176-FQ
E10,2025-06-03,08:49:37,VL,EZ-406-FH
E10,2025-06-03,08:50:07,VL,GY-837-GE
E10,2025-06-03,08:50:09,VL,AE-080-DC
E10,2025-06-03,08:50:12,PL,GV-874-ZZ
E10,2025-06-03,08:50:19,VL,DM-754-ST
E10,2025-06-03,08:50:21,VL,15 ZP 62
E10,2025-06-03,08:50:24,VL,CH-980-LV
E10,2025-06-03,08:50:27,VL,AD-020-HE
E10,2025-06-03,08:50:32,VL,FL-931-AM
E10,2025-06-03,08:50:34,VL,GB-019-CK
E10,2025-06-03,08:50:37,VL,BH-882-VT
E10,2025-06-03,08:50:40,VL,DM-085-CS
E10,2025-06-03,08:50:43,VL,ET-784-YD
E10,2025-06-03,08:50:44,INCONNU,GD-531-MB
E10,2025-06-03,08:51:23,VL,DA-041-AW
E10,2025-06-03,08:51:24,VL,DB-352-MB
E10,2025-06-03,08:51:37,VL,DA-959-QD
E10,2025-06-03,08:51:42,VL,GJ-349-QL
E10,2025-06-03,08:51:46,INCONNU,FY-919-LE
E10,2025-06-03,08:51:48,INCONNU,FM-744-NQ
E10,2025-06-03,08:51:52,VL,AZ-622-WQ
E10,2025-06-03,08:52:05,INCONNU,AS-918-NT
E10,2025-06-03,08:52:09,VL,BX-988-LS
E10,2025-06-03,08:52:11,VL,DP-575-CG
E10,2025-06-03,08:52:42,VL,AF-730-GT
E10,2025-06-03,08:52:43,VL,EK-995-AK
E10,2025-06-03,08:52:51,VL,FW-991-AD
E10,2025-06-03,08:52:55,VL,FR-191-KJ
E10,2025-06-03,08:52:59,VL,BG-045-ZH
E10,2025-06-03,08:53:01,VL,EV-599-DQ
E10,2025-06-03,08:53:04,VL,AE-778-RE
E10,2025-06-03,08:53:05,VL,DV-815-JA
E10,2025-06-03,08:53:57,BUS,BG-501-TM
E10,2025-06-03,08:53:59,VL,CF-788-FJ
E10,2025-06-03,08:54:01,VL,GB-901-VW
E10,2025-06-03,08:54:03,VL,CF-832-AA
E10,2025-06-03,08:54:06,VL,AD-715-YL
E10,2025-06-03,08:54:07,VL,AN-822-EX
E10,2025-06-03,08:54:09,VL,GS-001-AB
E10,2025-06-03,08:54:12,VL,GX-152-VC
E10,2025-06-03,08:54:24,VL,DW-484-VC
E10,2025-06-03,08:54:25,VL,EV-043-KP
E10,2025-06-03,08:54:50,VL,BT-120-TG
E10,2025-06-03,08:54:53,VL,DE-579-AT
E10,2025-06-03,08:54:55,VL,HB-191-WZ
E10,2025-06-03,08:54:58,VL,AW-434-ZZ
E10,2025-06-03,08:55:00,VL,EX-369-HE
E10,2025-06-03,08:55:06,VL,BQ-363-NF
E10,2025-06-03,08:55:11,VL,AN-184-VN
E10,2025-06-03,08:55:13,VL,CL28C**
E10,2025-06-03,08:55:31,VL,CY-801-GM
E10,2025-06-03,08:55:32,BUS,DB-199-QA
E10,2025-06-03,08:55:33,VL,CV-670-BW
E10,2025-06-03,08:55:36,VL,FP-622-HH
E10,2025-06-03,08:56:01,VL,EW-071-JH
E10,2025-06-03,08:56:03,VL,EW-889-DY
E10,2025-06-03,08:56:05,VL,FA-395-ZB
E10,2025-06-03,08:56:07,VL,FM-482-JY
E10,2025-06-03,08:56:10,VL,BL-834-HZ
E10,2025-06-03,08:56:33,VL,AY-286-PD
E10,2025-06-03,08:56:36,VL,EH-305-RZ
E10,2025-06-03,08:56:38,VL,FR-824-AL
E10,2025-06-03,08:56:41,VL,DX-943-SR
E10,2025-06-03,08:56:44,VL,CA-486-SB
E10,2025-06-03,08:57:28,VL,BS-038-EF
E10,2025-06-03,08:57:34,VL,CB-800-BB
E10,2025-06-03,08:57:35,VL,DJ-700-NM
E10,2025-06-03,08:57:38,VL,GX-066-ZD
E10,2025-06-03,08:57:43,VL,FC-229-JV
E10,2025-06-03,08:57:50,VL,BP-361-XF
E10,2025-06-03,08:57:54,VL,FE-335-WC
E10,2025-06-03,08:58:36,VL,GN-337-YC
E10,2025-06-03,08:58:40,VL,GS-640-FZ
E10,2025-06-03,08:58:42,VL,DW-730-CM
E10,2025-06-03,08:58:44,VL,AJ-332-LY
E10,2025-06-03,08:58:46,VL,GA-447-HP
E10,2025-06-03,08:58:51,PL,ED-991-PR
E10,2025-06-03,08:58:54,VL,GX-053-XA
E10,2025-06-03,08:59:40,VL,DM-890-DM
E10,2025-06-03,08:59:42,VL,GX-191-FR
E10,2025-06-03,08:59:48,PL,EY-993-FY
E10,2025-06-03,09:00:06,PL,DX-583-NS
E10,2025-06-03,09:00:08,VL,GN542**
E10,2025-06-03,09:00:48,VL,EX-432-FF
E10,2025-06-03,09:00:50,VL,FR-501-CX
E10,2025-06-03,09:00:52,VL,DW-486-RQ
E10,2025-06-03,09:00:56,VL,CE-163-LE
E10,2025-06-03,09:00:57,VL,CK-684-VK
E10,2025-06-03,09:01:01,VL,GZ-468-FL
E10,2025-06-03,09:01:06,VL,HD-285-FA
E10,2025-06-03,09:01:10,VL,FB-056-DV
E10,2025-06-03,09:01:12,VL,GS-602-WS
E10,2025-06-03,09:01:15,VL,ET-678-YS
E10,2025-06-03,09:01:19,VL,FK-823-SJ
E10,2025-06-03,09:01:27,BUS,FR-443-CZ
E10,2025-06-03,09:01:55,VL,DE-174-TX
E10,2025-06-03,09:02:18,VL,FA-590-PS
E10,2025-06-03,09:02:24,VL,FA-630-GL
E10,2025-06-03,09:02:28,VL,FF-952-QK
E10,2025-06-03,09:02:31,VL,BZ-337-QS
E10,2025-06-03,09:02:36,VL,BT-758-PM
E10,2025-06-03,09:02:39,VL,DA-414-RL
E10,2025-06-03,09:02:45,VL,DH-623-KX
E10,2025-06-03,09:03:24,VL,BJ-377-WZ
E10,2025-06-03,09:03:31,VL,LN-086-PP
E10,2025-06-03,09:03:32,VL,CL-722-VQ
E10,2025-06-03,09:03:34,INCONNU,BK-674-LX
E10,2025-06-03,09:03:36,VL,AA-566-VV
E10,2025-06-03,09:03:38,VL,HA-718-SF
E10,2025-06-03,09:03:50,VL,GZ-216-FA
E10,2025-06-03,09:03:52,VL,J561KN*
E10,2025-06-03,09:03:53,VL,EY-309-TG
E10,2025-06-03,09:03:54,VL,FV-729-ZB
E10,2025-06-03,09:04:15,VL,EX-773-HH
E10,2025-06-03,09:04:19,VL,GW-432-PM
E10,2025-06-03,09:04:22,INCONNU,FE-339-ZB
E10,2025-06-03,09:04:27,VL,DB-889-HY
E10,2025-06-03,09:04:46,INCONNU,FC-840-RK
E10,2025-06-03,09:04:56,PL,GF677K*
E10,2025-06-03,09:04:57,PL,GR-449-ZG
E10,2025-06-03,09:04:59,VL,EW-764-EN
E10,2025-06-03,09:05:02,VL,DN-486-LQ
E10,2025-06-03,09:05:04,VL,AX-492-EZ
E10,2025-06-03,09:05:06,VL,GF-021-RC
E10,2025-06-03,09:05:11,VL,FG-587-BR
E10,2025-06-03,09:05:14,BUS,CK-752-MZ
E10,2025-06-03,09:05:16,VL,CV-202-BA
E10,2025-06-03,09:05:18,VL,DL-436-XG
E10,2025-06-03,09:05:46,VL,FV-606-BT
E10,2025-06-03,09:05:51,VL,FR-104-XS
E10,2025-06-03,09:06:05,VL,GL-925-RL
E10,2025-06-03,09:06:06,VL,HB-315-XS
E10,2025-06-03,09:06:10,VL,3797 YJ 56
E10,2025-06-03,09:06:11,VL,HB-730-LP
E10,2025-06-03,09:06:13,VL,FP-001-QD
E10,2025-06-03,09:06:19,VL,EP-419-CD
E10,2025-06-03,09:06:20,VL,CT-166-NZ
E10,2025-06-03,09:06:22,VL,GD-590-KT
E10,2025-06-03,09:06:24,VL,HC-421-RW
E10,2025-06-03,09:06:42,PL,CH-789-LP
E10,2025-06-03,09:07:08,VL,EE-612-BB
E10,2025-06-03,09:07:24,VL,FE-724-TQ
E10,2025-06-03,09:07:28,VL,HC-332-EF
E10,2025-06-03,09:07:38,VL,GZ-098-MC
E10,2025-06-03,09:07:39,VL,FZ-243-NB
E10,2025-06-03,09:07:41,VL,HC-023-WG
E10,2025-06-03,09:07:42,VL,CY-483-XA
E10,2025-06-03,09:07:44,VL,FR-897-GG
E10,2025-06-03,09:07:45,VL,HA-468-QW
E10,2025-06-03,09:07:47,INCONNU,EB-369-YQ
E10,2025-06-03,09:08:28,VL,ET-762-ND
E10,2025-06-03,09:08:38,INCONNU,GQ-048-NG
E10,2025-06-03,09:08:42,VL,ET-702-AB
E10,2025-06-03,09:08:47,VL,DA-995-KX
E10,2025-06-03,09:08:51,VL,EY-005-JF
E10,2025-06-03,09:08:54,VL,DC-993-JD
E10,2025-06-03,09:08:57,VL,FS-267-NH
E10,2025-06-03,09:09:00,INCONNU,EJ-213-DM
E10,2025-06-03,09:09:04,VL,FG-200-QL
E10,2025-06-03,09:09:07,VL,ED-962-KX
E10,2025-06-03,09:09:11,INCONNU,EJ-118-WY
E10,2025-06-03,09:09:12,VL,FH-236-AD
E10,2025-06-03,09:09:18,VL,DQ-652-AD
E10,2025-06-03,09:09:20,VL,GT-613-ZH
E10,2025-06-03,09:09:44,VL,GV-200-RK
E10,2025-06-03,09:10:01,VL,AT-644-YE
E10,2025-06-03,09:10:04,VL,CT-156-JA
E10,2025-06-03,09:10:10,VL,BH-546-YW
E10,2025-06-03,09:10:18,VL,FG-472-TR
E10,2025-06-03,09:10:19,VL,GR-533-HV
E10,2025-06-03,09:10:21,VL,DH-460-ZG
E10,2025-06-03,09:10:26,VL,AW-925-FF
E10,2025-06-03,09:11:01,VL,ER-955-VP
E10,2025-06-03,09:11:18,VL,GT-966-PG
E10,2025-06-03,09:11:24,VL,BX-102-JC
E10,2025-06-03,09:11:32,VL,GR-304-LG
E10,2025-06-03,09:12:13,VL,EH-545-XY
E10,2025-06-03,09:12:17,VL,EV-669-BM
